workbook,sheet,row,name,modelNumber,manufacturer,vendor,description,category,price,url,finish,color,collection,is_noise
compiled_products_db.xlsx,Sheet1,214,False (2) Sinks Undermount  https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0 K-20000,K-20000,Kohler,,False (2) Sinks Undermount  https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0 K-20000-0 219.098 Ferguson 2026-02-11 00:00:00 0.0,,219.098,https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0,,,,0
compiled_products_db.xlsx,Sheet1,215,False (2) Faucet & Drain Kit   https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854 MT6905ORB 1029.358 Ferguson 2,MT6905ORB,Moen,,False (2) Faucet & Drain Kit   https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854 MT6905ORB 1029.358 Ferguson 2026-02-11 00:00:00 0.0,,1029.358,https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854,,,,0
compiled_products_db.xlsx,Sheet1,216,False (2) Faucet Valves  https://www.fergusonhome.com/moen-9000/s373576?uid=112916 M9000 254.232 Ferguson 2026-02-11 00:,M9000,Moen,,False (2) Faucet Valves  https://www.fergusonhome.com/moen-9000/s373576?uid=112916 M9000 254.232 Ferguson 2026-02-11 00:00:00 0.0,,254.232,https://www.fergusonhome.com/moen-9000/s373576?uid=112916,,,,0
compiled_products_db.xlsx,Sheet1,217,False Bath Tub Faucet with Handheld  https://www.fergusonhome.com/moen-t694/s763076?uid=1958863 T694ORB 1309.70400000000,T694ORB,Moen,,False Bath Tub Faucet with Handheld  https://www.fergusonhome.com/moen-t694/s763076?uid=1958863 T694ORB 1309.7040000000002 Ferguson 2026-02-11 00:00:00 0.0,,1309.704,https://www.fergusonhome.com/moen-t694/s763076?uid=1958863,,,,0
compiled_products_db.xlsx,Sheet1,218,False Bath Tub Rough In  https://www.fergusonhome.com/moen-9792/s763099?uid=1958615 M9792 333.04699999999997 Ferguson 20,M9792,Moen,,False Bath Tub Rough In  https://www.fergusonhome.com/moen-9792/s763099?uid=1958615 M9792 333.04699999999997 Ferguson 2026-02-11 00:00:00 0.0,,333.047,https://www.fergusonhome.com/moen-9792/s763099?uid=1958615,,,,0
compiled_products_db.xlsx,Sheet1,219,**Add On Toilet  False *** Toto Toilet Add-On https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624 TCST,CST642CEFGAT4001,,,**Add On Toilet  False *** Toto Toilet Add-On https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624 TCST642CEFGAT4001 1432.5629999999999 Ferguson 2026-02-11 00:00:00 0.0,,1432.563,https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624,,,,0
compiled_products_db.xlsx,Sheet1,220,Tub  False Plug for the tub - 4 holes  https://www.fergusonhome.com/search?term=SH131WH SH131WH 20.23 Gferguson  0.0,SH131WH,,,Tub  False Plug for the tub - 4 holes  https://www.fergusonhome.com/search?term=SH131WH SH131WH 20.23 Gferguson  0.0,,20.23,https://www.fergusonhome.com/search?term=SH131WH,,,,0
compiled_products_db.xlsx,Sheet1,221,False Shower Base Tile 15  Sq Ft  https://www.daltile.com/products/stone-look/bryne/mist Matte Mist BR31 ProSource  0.0,BR31,,,False Shower Base Tile 15  Sq Ft  https://www.daltile.com/products/stone-look/bryne/mist Matte Mist BR31 ProSource  0.0,,0,https://www.daltile.com/products/stone-look/bryne/mist,,,,0
compiled_products_db.xlsx,Sheet1,222,False Shower Wall & Tub Deck Tile  24 X 24  TTL 328  Sq Ft  https://www.daltile.com/products/stone-look/bryne/coastline,BR30,,,False Shower Wall & Tub Deck Tile  24 X 24  TTL 328  Sq Ft  https://www.daltile.com/products/stone-look/bryne/coastline Coastline BR30  3000 1936.77 ProSource  2026-04-14 00:00:00 0.0,,1936.77,https://www.daltile.com/products/stone-look/bryne/coastline,,,,0
compiled_products_db.xlsx,Sheet1,223,False Schulter Edging 32 Linear Ft = 9 pieces  https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-heigh,A100ABGB,,,False Schulter Edging 32 Linear Ft = 9 pieces  https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us A100ABGB ProSource  w/tile  2026-04-14 00:00:00 0.0,,0,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us,,,,0
compiled_products_db.xlsx,Sheet1,227,"False Moen Voss 24"" Towel Bar 2  https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889 YB5124ORB 145.948 Ferguson",YB5124ORB,Moen,,"False Moen Voss 24"" Towel Bar 2  https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889 YB5124ORB 145.948 Ferguson  2026-02-11 00:00:00 1.0 Noted Judy Picked up",,145.948,https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889,,,,0
compiled_products_db.xlsx,Sheet1,228,False Moen Voss Robe Hooks -2 https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880 YB5103ORB 96.95400000000001 F,YB5103ORB,Moen,,False Moen Voss Robe Hooks -2 https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880 YB5103ORB 96.95400000000001 Ferguson  2026-02-11 00:00:00 1.0 Left on office,,96.95400000000001,https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880,,,,0
compiled_products_db.xlsx,Sheet1,229,False Moen Voss Towel Ring -2 https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895 YB5186ORB 95.7 Ferguson  2026,YB5186ORB,Moen,,False Moen Voss Towel Ring -2 https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895 YB5186ORB 95.7 Ferguson  2026-02-11 00:00:00 1.0 Counter,,95.7,https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895,,,,0
compiled_products_db.xlsx,Sheet1,230,False Moen Voss Toilet Paper Holder  https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883 YB5108ORB 57.079 Fergu,YB5108ORB,Moen,,False Moen Voss Toilet Paper Holder  https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883 YB5108ORB 57.079 Ferguson  2026-02-11 00:00:00 1.0,,57.079,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883,,,,0
compiled_products_db.xlsx,Sheet1,231,Shower Arm & Flange  https://www.fergusonhome.com/moen-s122/s684052?uid=1757793 1000 96.382 Ferguson  0.0 0.0 0.0,,Moen,,Shower Arm & Flange  https://www.fergusonhome.com/moen-s122/s684052?uid=1757793 1000 96.382 Ferguson  0.0 0.0 0.0,,96.382,https://www.fergusonhome.com/moen-s122/s684052?uid=1757793,,,,0
compiled_products_db.xlsx,Sheet1,232,"Shower Trim Moen, Brantford  T2151BN https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356 109.351 Ferguson  0.0 0",T2151BN,Moen,,"Shower Trim Moen, Brantford  T2151BN https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356 109.351 Ferguson  0.0 0.0 0.0",,109.351,https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356,,,,0
compiled_products_db.xlsx,Sheet1,233,Kohler Shower Base 36x34  K-8644-0 https://www.homedepot.com/p/KOHLER-Rely-36-in-L-x-34-in-W-Alcove-Shower-Pan-Base-with,K-8644,Kohler,,Kohler Shower Base 36x34  K-8644-0 https://www.homedepot.com/p/KOHLER-Rely-36-in-L-x-34-in-W-Alcove-Shower-Pan-Base-with-Center-Drain-in-White-K-8644-0/315752376 525.283125 Home Depot,,525.283125,https://www.homedepot.com/p/KOHLER-Rely-36-in-L-x-34-in-W-Alcove-Shower-Pan-Base-with-Center-Drain-in-White-K-8644-0/315752376,,,,0
compiled_products_db.xlsx,Sheet1,234,Kohler Shower Drain  K-9132-BN https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032 127.52300000000001 ` Fergus,K-9132,Kohler,,Kohler Shower Drain  K-9132-BN https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032 127.52300000000001 ` Ferguson,,127.523,https://www.fergusonhome.com/kohler-k-9132/s567087?uid=176032,,,,0
compiled_products_db.xlsx,Sheet1,235,"Grab Bar 12""  https://www.homedepot.com/p/Delta-Contemporary-12-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Sho",,Delta,,"Grab Bar 12""  https://www.homedepot.com/p/Delta-Contemporary-12-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41812-SS/205857180 41812-SS 0.0 0.0 0.0",,0,https://www.homedepot.com/p/Delta-Contemporary-12-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41812-SS/205857180,,,,0
compiled_products_db.xlsx,Sheet1,236,"Grab Bar 18""  https://www.homedepot.com/p/Delta-Contemporary-18-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Sho",,Delta,,"Grab Bar 18""  https://www.homedepot.com/p/Delta-Contemporary-18-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41818-SS/205857298 41818-SS 94.058425 Home Depot",,94.058425,https://www.homedepot.com/p/Delta-Contemporary-18-in-x-1-1-4-in-Concealed-Screw-ADA-Compliant-Bathroom-Shower-Grab-Bar-in-Brilliance-Stainless-Steel-41818-SS/205857298,,,,0
compiled_products_db.xlsx,Sheet1,237,Shower Door - Swing brushed Nickel  https://www.homedepot.com/p/KOHLER-Ashan-32-36-in-W-x-70-in-H-Frameless-Pivot-Shower,R38343,Kohler,,Shower Door - Swing brushed Nickel  https://www.homedepot.com/p/KOHLER-Ashan-32-36-in-W-x-70-in-H-Frameless-Pivot-Shower-Door-in-Brushed-Nickel-with-1-4-in-Thick-Crystal-Clear-Glass-R38343-6L-BNK/333388627 600 550.3325 Home Depot  0.0 0.0 0.0,,550.3325,https://www.homedepot.com/p/KOHLER-Ashan-32-36-in-W-x-70-in-H-Frameless-Pivot-Shower-Door-in-Brushed-Nickel-with-1-4-in-Thick-Crystal-Clear-Glass-R38343-6L-BNK/333388627,,,,0
compiled_products_db.xlsx,Sheet1,238,Bathroom Plumbing  0.0 Shower Handle Trim  https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?r,T2181BN,Moen,,Bathroom Plumbing  0.0 Shower Handle Trim  https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1 MT2181BN 1200 102.826675 Amazon  2026-02-26 00:00:00 0.0,,0,https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1,,,,0
compiled_products_db.xlsx,Sheet1,239,Brushed Nickel  0.0 Shower Valve  https://www.fergusonhome.com/moen-62370/s283533?uid=268103 M62370 135.63 Ferguson  202,M62370,Moen,,Brushed Nickel  0.0 Shower Valve  https://www.fergusonhome.com/moen-62370/s283533?uid=268103 M62370 135.63 Ferguson  2026-02-26 00:00:00 0.0,,0,https://www.fergusonhome.com/moen-62370/s283533?uid=268103,,,,0
compiled_products_db.xlsx,Sheet1,240,0.0 Shower Head  https://www.amazon.com/Moen-3662EPBN-Magnetix-Six-Function-Showerhead/dp/B07979FN76?ref_=pb_hm_dp M3662,B07979FN76,Moen,,0.0 Shower Head  https://www.amazon.com/Moen-3662EPBN-Magnetix-Six-Function-Showerhead/dp/B07979FN76?ref_=pb_hm_dp M3662EPBN 201.5182  Amazon  2026-02-26 00:00:00 0.0,,0,https://www.amazon.com/Moen-3662EPBN-Magnetix-Six-Function-Showerhead/dp/B07979FN76?ref_=pb_hm_dp,,,,0
compiled_products_db.xlsx,Sheet1,241,0.0 Shower Arm  https://www.fergusonhome.com/moen-s122/s684052?uid=1757793 MS122BN  96.382 Ferguson 2026-02-26 00:00:00,MS122BN,Moen,,0.0 Shower Arm  https://www.fergusonhome.com/moen-s122/s684052?uid=1757793 MS122BN  96.382 Ferguson 2026-02-26 00:00:00 0.0,,0,https://www.fergusonhome.com/moen-s122/s684052?uid=1757793,,,,0
compiled_products_db.xlsx,Sheet1,243,0.0 Moen Faucet & Drain Kit   https://www.amazon.com/gp/product/B01H1SOC02/ref=ox_sc_act_title_1?smid=ATVPDKIKX0DER&th=1,B01H1SOC02,Moen,,0.0 Moen Faucet & Drain Kit   https://www.amazon.com/gp/product/B01H1SOC02/ref=ox_sc_act_title_1?smid=ATVPDKIKX0DER&th=1 M6802BN 209.3555 Amazon  2026-02-26 00:00:00 0.0,,0,https://www.amazon.com/gp/product/B01H1SOC02/ref=ox_sc_act_title_1?smid=ATVPDKIKX0DER&th=1,,,,0
compiled_products_db.xlsx,Sheet1,244,0.0 Moen Tub Spout  https://www.amazon.com/Moen-3839BN-Rizon-Brushed-Nickel/dp/B074K731S9/ref=sr_1_4?crid=XZNZBN2CGIQ7&d,B074K731S9,Moen,,0.0 Moen Tub Spout  https://www.amazon.com/Moen-3839BN-Rizon-Brushed-Nickel/dp/B074K731S9/ref=sr_1_4?crid=XZNZBN2CGIQ7&dib=eyJ2IjoiMSJ9.utzQ0UX5_wgBIDFSQOysdYhZajZDRW4ebHT3KUUv5-w.mRga2qlPaSVp3phWEq4AEg59eJ9NuKQleDuovA5je74&dib_tag=se&keywords=3839bn&qid=1772131720&s=hi&sprefix=3839bn%2Ctools%2C176&sr=1-4&th=1 M3839BN 74.681675 Amazon  2026-02-26 00:00:00 0.0,,0,https://www.amazon.com/Moen-3839BN-Rizon-Brushed-Nickel/dp/B074K731S9/ref=sr_1_4?crid=XZNZBN2CGIQ7&dib=eyJ2IjoiMSJ9.utzQ0UX5_wgBIDFSQOysdYhZajZDRW4ebHT3KUUv5-w.mRga2qlPaSVp3phWEq4AEg59eJ9NuKQleDuovA5je74&dib_tag=se&keywords=3839bn&qid=1772131720&s=hi&sprefix=3839bn%2Ctools%2C176&sr=1-4&th=1,,,,0
compiled_products_db.xlsx,Sheet1,245,0.0 Shower Walls ** (2) Corner Shellves Sentrel Azzurra Bay   https://sentrelproducts.com/products/colors/ 1800 1800 0.0,,Sentrel,,0.0 Shower Walls ** (2) Corner Shellves Sentrel Azzurra Bay   https://sentrelproducts.com/products/colors/ 1800 1800 0.0,,0,https://sentrelproducts.com/products/colors/,,,,0
compiled_products_db.xlsx,Sheet1,246,0.0 Curved Shower Rod  https://www.amazon.com/Moen-DN2170BN-DN2170-Tension-Curved/dp/B0BP3S294G?ref_=pb_hm_dp MDN2170BN,DN2170BN,Moen,,0.0 Curved Shower Rod  https://www.amazon.com/Moen-DN2170BN-DN2170-Tension-Curved/dp/B0BP3S294G?ref_=pb_hm_dp MDN2170BN 47.036 Ferguson  2026-02-26 00:00:00 0.0,,0,https://www.amazon.com/Moen-DN2170BN-DN2170-Tension-Curved/dp/B0BP3S294G?ref_=pb_hm_dp,,,,0
compiled_products_db.xlsx,Sheet1,247,Bathroom Plumbing  Shower Head Handle Trim & Tub Spout  https://www.fergusonhome.com/delta-t14438/s719722?uid=446237 DT1,DT14438,Delta,,Bathroom Plumbing  Shower Head Handle Trim & Tub Spout  https://www.fergusonhome.com/delta-t14438/s719722?uid=446237 DT14438 6000 202.631 Ferguson  202.63 0.0 2026-04-01 00:00:00,,202.631,https://www.fergusonhome.com/delta-t14438/s719722?uid=446237,,,,0
compiled_products_db.xlsx,Sheet1,248,"Miseno Bella 1.2 GPM Widespread Bathroom Faucet with Pop-Up Drain Assembly
Model: MNO311LCP
 https://www.fergusonhome.co",MNO311LCP,,,"Miseno Bella 1.2 GPM Widespread Bathroom Faucet with Pop-Up Drain Assembly
Model: MNO311LCP
 https://www.fergusonhome.com/miseno-mno311l/s1963380?uid=4644130 MNO311LCP 182.644 Amazon  129.47 0.0 2026-04-20 00:00:00 Ferguson cancelled BO til end of May",,1.2,https://www.fergusonhome.com/miseno-mno311l/s1963380?uid=4644130,,,,0
compiled_products_db.xlsx,Sheet1,249,Mounted Shower Rod  https://www.amazon.com/Zenna-Home-648SS-Builder-Curtain/dp/B0014XAPZC?th=1 67.198857 Amazon  67.2 0.,B0014XAPZC,,,Mounted Shower Rod  https://www.amazon.com/Zenna-Home-648SS-Builder-Curtain/dp/B0014XAPZC?th=1 67.198857 Amazon  67.2 0.0 2026-03-28 00:00:00,,67.198857,https://www.amazon.com/Zenna-Home-648SS-Builder-Curtain/dp/B0014XAPZC?th=1,,,,0
compiled_products_db.xlsx,Sheet1,253,Life Proof  Flooring - 50 SQ FT Feldstar Onxy 12x24 - (1) T-Strip EST  https://www.homedepot.com/p/Lifeproof-Feldspar-On,SI992101L,Lifeproof,,Life Proof  Flooring - 50 SQ FT Feldstar Onxy 12x24 - (1) T-Strip EST  https://www.homedepot.com/p/Lifeproof-Feldspar-Onyx-22-MIL-x-11-9-in-W-x-23-8-in-L-Click-Lock-Waterproof-Vinyl-Tile-Flooring-17-7-sq-ft-Case-SI992101L/331922386 SKU: 1012460766 218.81654999999998 Home Depot  0.0 2026-03-28 00:00:00,,218.81655,https://www.homedepot.com/p/Lifeproof-Feldspar-Onyx-22-MIL-x-11-9-in-W-x-23-8-in-L-Click-Lock-Waterproof-Vinyl-Tile-Flooring-17-7-sq-ft-Case-SI992101L/331922386,,,,0
compiled_products_db.xlsx,Sheet1,255,"Powder room Faucet Moen Brantford Collection 4"" Centerset https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&se",X01TC,Moen,,"Powder room Faucet Moen Brantford Collection 4"" Centerset https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&searchId=0ydq3X01TC M-66610 131.274 Ferguson  131.27 0.0 2026-04-01 00:00:00",,131.274,https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&searchId=0ydq3X01TC,,,,0
compiled_products_db.xlsx,Sheet1,256,Hardware Handles  K-26640-2MB 61.138 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-26640,,,Hardware Handles  K-26640-2MB 61.138 Ferguson  2025-11-21 00:00:00 1.0 0.0,,61.138,,,,,0
compiled_products_db.xlsx,Sheet1,257,Sink  K-2209-0 300 99.19800000000001 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-2209,,,Sink  K-2209-0 300 99.19800000000001 Ferguson  2025-11-21 00:00:00 1.0 0.0,,99.19800000000001,,,,,0
compiled_products_db.xlsx,Sheet1,258,Faucet & Drain  K-22022-4-2MB 350 357.962 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-22022,,,Faucet & Drain  K-22022-4-2MB 350 357.962 Ferguson  2025-11-21 00:00:00 1.0 0.0,,357.962,,,,,0
compiled_products_db.xlsx,Sheet1,259,Toilet  K-30810-0 300 416.9 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-30810,,,Toilet  K-30810-0 300 416.9 Ferguson  2025-11-21 00:00:00 1.0 0.0,,416.9,,,,,0
compiled_products_db.xlsx,Sheet1,260,Toilet Paper Holder  K-21954-2MB 68.013 Ferguson 2025-11-21 00:00:00 1.0 0.0,K-21954,,,Toilet Paper Holder  K-21954-2MB 68.013 Ferguson 2025-11-21 00:00:00 1.0 0.0,,68.013,,,,,0
compiled_products_db.xlsx,Sheet1,261,Towel Ring  K-21955-2MB 50.996 Ferguson 2025-11-21 00:00:00 1.0 0.0,K-21955,,,Towel Ring  K-21955-2MB 50.996 Ferguson 2025-11-21 00:00:00 1.0 0.0,,50.996,,,,,0
compiled_products_db.xlsx,Sheet1,262,Mirror  K-26050-BLG  400 227.931 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-26050,,,Mirror  K-26050-BLG  400 227.931 Ferguson  2025-11-21 00:00:00 1.0 0.0,,227.931,,,,,0
compiled_products_db.xlsx,Sheet1,263,Vanity Light  K-31757-S03-2GL 350 364.518 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-31757,,,Vanity Light  K-31757-S03-2GL 350 364.518 Ferguson  2025-11-21 00:00:00 1.0 0.0,,364.518,,,,,0
compiled_products_db.xlsx,Sheet1,264,Shower Breaker Vacuum  K-9660-2MB 75.768 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-9660,,,Shower Breaker Vacuum  K-9660-2MB 75.768 Ferguson  2025-11-19 00:00:00 1.0 0.0,,75.768,,,,,0
compiled_products_db.xlsx,Sheet1,265,Toilet Tank  K-20450-0 214.632 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20450,,,Toilet Tank  K-20450-0 214.632 Ferguson  2025-11-19 00:00:00 1.0 0.0,,214.632,,,,,0
compiled_products_db.xlsx,Sheet1,266,Toilet Bowl Skirted  K-20485-0 358.952 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20485,,,Toilet Bowl Skirted  K-20485-0 358.952 Ferguson  2025-11-19 00:00:00 1.0 0.0,,358.952,,,,,0
compiled_products_db.xlsx,Sheet1,267,Toilet Seat  K-26801-0 58.3 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-26801,,,Toilet Seat  K-26801-0 58.3 Ferguson  2025-11-19 00:00:00 1.0 0.0,,58.3,,,,,0
compiled_products_db.xlsx,Sheet1,268,Shower Valve K-8304-KS-NA 126.016 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-8304,,,Shower Valve K-8304-KS-NA 126.016 Ferguson  2025-11-19 00:00:00 1.0 0.0,,126.016,,,,,0
compiled_products_db.xlsx,Sheet1,269,Shower Head & Trim  K-TS14422-4-BV 699.3689999999999 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,K-TS14422,,,Shower Head & Trim  K-TS14422-4-BV 699.3689999999999 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,,699.3689999999999,,,,,0
compiled_products_db.xlsx,Sheet1,270,Diverter Trim  K-T14491-4-BV 286.836 Ferguson 2025-11-19 00:00:00 1.0 0.0,K-T14491,,,Diverter Trim  K-T14491-4-BV 286.836 Ferguson 2025-11-19 00:00:00 1.0 0.0,,286.836,,,,,0
compiled_products_db.xlsx,Sheet1,271,Diverter Valve  K728-K-NA 204.17100000000002 Ferguson  2025-11-19 00:00:00 1.0 0.0,K728,,,Diverter Valve  K728-K-NA 204.17100000000002 Ferguson  2025-11-19 00:00:00 1.0 0.0,,204.171,,,,,0
compiled_products_db.xlsx,Sheet1,272,Hand Held backordered 1/31 reorder ferguson home Kit 916.34 K-22178-BV  916.34 Ferguson Home  2025-12-31 00:00:00 1.0 0.,K-22178,,,Hand Held backordered 1/31 reorder ferguson home Kit 916.34 K-22178-BV  916.34 Ferguson Home  2025-12-31 00:00:00 1.0 0.0,,916.34,,,,,0
compiled_products_db.xlsx,Sheet1,273,Elbow (in kit with Ferguson Home order of handheld)  K-22172-BV  Ferguson Home  2025-11-19 00:00:00 1.0 0.0,K-22172,,,Elbow (in kit with Ferguson Home order of handheld)  K-22172-BV  Ferguson Home  2025-11-19 00:00:00 1.0 0.0,,1,,,,,0
compiled_products_db.xlsx,Sheet1,274,Vacuum Breaker  K-9660-BV  75.67999999999999 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-9660,,,Vacuum Breaker  K-9660-BV  75.67999999999999 Ferguson  2025-11-19 00:00:00 1.0 0.0,,75.67999999999999,,,,,0
compiled_products_db.xlsx,Sheet1,275,Soaker Tub Filler w/Diverter  K-T97328-4-BV  2940.35 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,K-T97328,,,Soaker Tub Filler w/Diverter  K-T97328-4-BV  2940.35 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,,2940.35,,,,,0
compiled_products_db.xlsx,Sheet1,276,Tub Filler Mount  K-97339-NA 177.0937 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,K-97339,,,Tub Filler Mount  K-97339-NA 177.0937 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,,177.0937,,,,,0
compiled_products_db.xlsx,Sheet1,277,1 - Faucet & Drain kit  (Ferguson out of stock)  K-14406-BV  927.03625 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,K-14406,,,1 - Faucet & Drain kit  (Ferguson out of stock)  K-14406-BV  927.03625 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,,927.03625,,,,,0
compiled_products_db.xlsx,Sheet1,278,Toilet Tank  K-20250-0 214.676 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20250,,,Toilet Tank  K-20250-0 214.676 Ferguson  2025-11-19 00:00:00 1.0 0.0,,214.676,,,,,0
compiled_products_db.xlsx,Sheet1,279,Shower Vacuum Breaker  K-9660-BN  75.768 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-9660,,,Shower Vacuum Breaker  K-9660-BN  75.768 Ferguson  2025-11-19 00:00:00 1.0 0.0,,75.768,,,,,0
compiled_products_db.xlsx,Sheet1,280,Shower Handheld Slide Bar  K-8524-BN  338.272 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-8524,,,Shower Handheld Slide Bar  K-8524-BN  338.272 Ferguson  2025-11-19 00:00:00 1.0 0.0,,338.272,,,,,0
compiled_products_db.xlsx,Sheet1,281,Shower Slide Bar Trim Kit K-974-BN  53.129999999999995 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-974,,,Shower Slide Bar Trim Kit K-974-BN  53.129999999999995 Ferguson  2025-11-19 00:00:00 1.0 0.0,,53.13,,,,,0
compiled_products_db.xlsx,Sheet1,282,Undermount Sink Single Bowl  Kohler  K-28876-NA Ferguson  0.0 0.0 2025-09-05 00:00:00 0.0,K-28876,Kohler,,Undermount Sink Single Bowl  Kohler  K-28876-NA Ferguson  0.0 0.0 2025-09-05 00:00:00 0.0,,0,,,,,0
compiled_products_db.xlsx,Sheet1,283,Backsplash Tile  MSI Renzo  NRENJAD3X12 GLOSSY  1200 261.3 ProSource  2025-10-31 00:00:00 0.0,X12,,,Backsplash Tile  MSI Renzo  NRENJAD3X12 GLOSSY  1200 261.3 ProSource  2025-10-31 00:00:00 0.0,,261.3,,,,,0
