name,modelNumber,manufacturer,vendor,description,category,unit,tier,collection,color,finish,price,productUrl,imageUrl,sourceType,sourceWorkbook,sourceSheet,sourceRow,confidence
Shower Vacuum Breaker,MA714ORB,Moen,Ferguson,Shower Vacuum Breaker 161.54600000000002,Shower,ea,,,,,161.55,https://www.fergusonhome.com/moen-a714/s412862?uid=1030219,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,209 | 232 | 165 | 212 | 149,high
Curved Shower Rod,MDN2170BN,Moen,Ferguson,,Shower,ea,,,,,47.04,https://www.amazon.com/Moen-DN2170BN-DN2170-Tension-Curved/dp/B0BP3S294G?ref_=pb_hm_dp,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,210 | 273 | 166,high
"Grab Bar 18"" Vertical Home Care",MR8718D3GCH,Moen,Ferguson,,Hardware,ea,,,,,59.54,https://www.fergusonhome.com/moen-r8718d3g/s661980?uid=1899242,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,212 | 54 | 168 | 272 | 43 | 59 | 55,high
Shower Arm,MS122BN,Moen,Ferguson,Shower Arm 96.382,Shower,ea,,,,,96.38,https://www.fergusonhome.com/moen-s122/s684052?uid=1757793,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,214 | 266 | 170 | 241 | 171,high
Shower Head,MS6365EPORB,Moen,Ferguson,Shower Head 338.569,Shower,ea,,,,,338.57,https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,215 | 227 | 171 | 207 | 145,high
Shower Handle Trim,MT2181BN,Moen,Amazon,,Shower,ea,,,,,102.83,https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,217 | 263 | 173,high
Shower Trim - Chrome,MT2902NH,Moen,Ferguson,,Shower,ea,,,chrome,Chrome,48.72,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3372980,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,218 | 99 | 174 | 274 | 168 | 98 | 86,high
(2) Faucet & Drain Kit,MT6905ORB,Moen,Ferguson,(2) Faucet & Drain Kit 1029.358,Faucet,ea,,,,,1029.36,https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,219 | 235 | 175 | 215 | 150,high
"Grab Bar 18""",R8718D3GCH,Moen,Ferguson,,Hardware,ea,,,,,59.54,https://www.fergusonhome.com/moen-r8718d3g/s661980?uid=1899242,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,233 | 83 | 183 | 289 | 87 | 78 | 68,high
Shower Arm & Flange,S122BL,Moen,Ferguson,,Shower,ea,,,,,101.00,https://www.fergusonhome.com/moen-s122/s684052?uid=3854722,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,236 | 109 | 186 | 292 | 187 | 107 | 89,high
"Shower Head, Trim, & Tub Spout",T2133,Moen,Ferguson,,Shower,ea,,,,,1591.55,https://www.fergusonhome.com/moen-t2133/s720647?uid=212053,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,248 | 77 | 196 | 319 | 80 | 73 | 65,high
Bathroom Plumbing Shower Handle Trim,T2181BN,Moen,Amazon,Bathroom Plumbing Shower Handle Trim MT2181BN 1200 102.826675,Plumbing,ea,,,,,0.00,https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,238 | 168,high
Shower Trim,T2691BL,Moen,Ferguson,,Shower,ea,,,,,286.22,https://www.fergusonhome.com/moen-t2691/s763148?uid=4642690,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,249 | 111 | 198 | 320 | 189 | 109 | 90,high
"Shower , Trim & Arm Gibson Shower Only Trim Package Shower Head",T2902NHBN,Moen,Ferguson,"Shower , Trim & Arm Gibson Shower Only Trim Package Shower Head 100.13300000000001",Uncategorized,ea,,,,,100.13,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3882442,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,17 | 20 | 250 | 2 | 199 | 7 | 12,high
Gibson Tub /Shower Trims,T2903NHBN,Moen,Ferguson,Gibson Tub /Shower Trims 1.0,Tub,ea,,,,,0.00,https://www.fergusonhome.com/moen-t2903nh/s1434099?uid=3882444,,derived,Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Master | Raw Extract | Sheet1,200 | 288 | 304 | 241,high
Bath Tub Faucet with Handheld,T694ORB,Moen,Ferguson,Bath Tub Faucet with Handheld 1309.7040000000002,Faucet,ea,,,,,1309.70,https://www.fergusonhome.com/moen-t694/s763076?uid=1958863,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,251 | 237 | 201 | 217 | 152,high
"Faucet 8""",TV6905BL,Moen,,,Faucet,ea,,,,,644.52,https://shop.moen.com/products/tv6905?variant=52521614836022,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,253 | 120 | 203 | 329 | 198 | 117 | 93,high
Shower Valve,U232CIS,Moen,Ferguson,Bathroom Plumbing Shower Valve 200.91500000000002,Shower,ea,,,,,200.91,https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,255 | 226 | 204 | 206 | 144,high
Shower Double Handle Trim,UT36111ORB,Moen,Ferguson,Shower Double Handle Trim 404.745,Shower,ea,,,,,404.75,https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,260 | 225 | 208 | 205 | 143,high
"Powder room Faucet Brantford Collection 4"" Centerset",X01TC,Moen,,"Powder room Faucet Brantford Collection 4"" Centerset M-66610 131.274 Ferguson 131.27",,ea,,,,,131.27,https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&searchId=0ydq3X01TC,,derived,compiled_products_db.xlsx,Sheet1,255,high
Voss Robe Hooks -2,YB5103ORB,Moen,Ferguson,Voss Robe Hooks -2 96.95400000000001 1.0 Left on office,,ea,,,,,96.95,https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,267 | 251 | 215 | 228 | 160,high
Voss Toilet Paper Holder,YB5108ORB,Moen,Ferguson,Voss Toilet Paper Holder 57.079 1.0,Toilet,ea,,,,,57.08,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,268 | 253 | 216 | 230 | 162,high
"Voss 24"" Towel Bar 2",YB5124ORB,Moen,Ferguson,"Voss 24"" Towel Bar 2 145.948 1.0 Noted Judy Picked up",Hardware,ea,,,,,145.95,https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,269 | 250 | 217 | 227 | 159,high
Voss Towel Ring -2,YB5186ORB,Moen,Ferguson,Voss Towel Ring -2 95.7 1.0 Counter,,ea,,,,,95.70,https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,270 | 252 | 218 | 229 | 161,high
"Grab Bar 18"" Vertical",YG0418BN,Moen,Ferguson,"Grab Bar 18"" Vertical 144.19",Uncategorized,ea,,,,,144.19,https://www.fergusonhome.com/moen-yg0418/s1084794?uid=2709208,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,18 | 35 | 271 | 14 | 219 | 19 | 20,high
"Grab Bar 36"" Hortizal",YG0436BN,Moen,Ferguson,"Grab Bar 36"" Hortizal 188.88100000000003",Uncategorized,ea,,,,,188.88,https://www.fergusonhome.com/moen-yg0436/s1084795?uid=2709209,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,19 | 36 | 272 | 15 | 220 | 20 | 21,high
Shower Wall Tile 93 sq ft Veneto White Matte 12x24,NVENEWHI1224,MSI,,,Tile,sqft,,,,,340.00,https://www.msisurfaces.com/site-search/?key=Veneto%20White,,derived,Product_Master_Refined.xlsx,Product Master | Raw Extract,177 | 116,high
100 CFM Sone Ceiling Mounted HVI Certified Exhaust Fan,BLMC2432,Panasonic,Ferguson,100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan Service Plus 92 Model #,Electrical,ea,,,,,92.00,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,9,high
Exhaust Fan FV-0510VSL1 Service Plus per Lo,C1466,Panasonic,Ferguson,Exhaust Fan FV-0510VSL1 Service Plus per Lou,Electrical,ea,,,,,0.00,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=32174+C1466,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,85 | 74 | 570,high
100 CFM Sone Ceiling Mounted HVI Certified Exhaust Fan,FV-0510VS1,Panasonic,Ferguson,Exhaust Fan,Uncategorized,ea,,,,,101.88,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Product Occurrences,9 | 44 | 102 | 103 | 104 | 21 | 58 | 106 | 146 | 221 | 282 | 76 | 5 | 47 | 176 | 244 | 309,high
(1) Bath Exhusted Fan w/Light,FV-0510VSL1,Panasonic,Ferguson (Web),Exhaust Fan,Exhaust Fan,ea,,,,,163.05,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=3217466,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,105 | 106 | 107 | 108 | 91 | 97 | 124 | 222 | 274 | 77 | 78 | 14 | 102 | 163 | 203,high
Exhaust Fan,FV-0511VKS3S,Panasonic,Ferguson Home,,Master Bathroom Electrical,ea,,,,,248.60,,,baseline,,John Daye 39938-CJC,20,high
Water Closet Exhaust Fan w/light,FV-0511VKSL3,Panasonic,Ferguson Home,,Master Bathroom Electrical,ea,,,,,300.88,,,baseline,,John Daye 39938-CJC,21 | 57,high
100 CFM Sone Ceiling Mounted HVI Certified Exhaust Fan,LMC2432,Panasonic,,100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan Service Plus 92 Model # BLMC2432,,ea,,,,,0.90,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,derived,compiled_products_db.xlsx,Sheet1,4,high
Kitchen Kitchen Sink 600 Final,RVH8350,Ruvati,Ferguson,Kitchen Kitchen Sink 600 603.9000000000001 Final,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,28,high
Sink 500,RVM4350,Ruvati,Ferguson,Sink 500 319.03299999999996 307.197,Plumbing,ea,,,,,319.03,https://www.fergusonhome.com/ruvati-rvm4350/s1437586?uid=3385574,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,123 | 97,high
Schulter Edging 32 Linear Ft = 9 pieces,A100ABGB,Schluter,,,,lnft,,,,,,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us,,derived,Product_Master_Enhanced.xlsx,Product Library | Raw Records,68 | 245,high
edge is texture beige 10' (4) or (6) 8',A100TSC,Schluter,,,,ea,,,,,173.78,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100TSC?siteUid=schluter-us&siteName=schluter.com,,derived,Product_Master_Enhanced.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Product Occurrences,69 | 164 | 124 | 262,high
Cubby 17x17,CUBBY17X17,Sentrel Products,Sentrel Products,,Hall Bath Sentrel,ea,,,,,,,,baseline,,John Daye 39938-CJC,61,high
Cubby 17x26,CUBBY17X26,Sentrel Products,Sentrel Products,,Master Bathroom Shower Wall System,ea,,,,,,,,baseline,,John Daye 39938-CJC,33,high
Toliets (3) Toilets - 3 /Seat Included $ 3 PC,MS776124CSFG,Toto,Ferguson,Toliets (3) Toilets - 3 /Seat Included $477.99 3 PC #01 1350 1481.8 1420.683,Plumbing,ea,,,,,0.00,https://www.fergusonhome.com/toto-ms776124csfg/s1797886?uid=4250648,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,102,high
